date,above_5d,above_20d,above_50d,above_200d
2023-11-01,73.8,36.2,24.9,32.8
2023-11-02,92.0,59.8,40.0,38.2
2023-11-03,94.2,73.5,49.3,41.7
2023-11-06,85.5,68.6,45.7,40.4
2023-11-07,65.8,69.4,44.7,38.8
2023-11-08,47.3,66.4,45.1,37.8
2023-11-09,27.0,58.4,40.5,37.0
2023-11-10,60.0,68.0,48.7,39.8
2023-11-13,56.9,66.2,46.5,40.4
2023-11-14,93.8,84.5,67.0,48.1
2023-11-15,90.2,87.9,68.8,49.5
2023-11-16,80.9,82.9,66.2,48.7
2023-11-17,79.5,86.1,71.0,51.5
2023-11-20,72.0,87.1,72.0,51.7
2023-11-21,58.0,84.7,70.2,52.1
2023-11-22,73.8,89.5,73.5,52.9
2023-11-24,76.5,90.8,76.1,54.9
2023-11-27,56.7,86.3,74.2,53.5
2023-11-28,47.1,84.7,75.9,54.9
2023-11-29,50.1,79.7,76.5,55.9
2023-11-30,72.4,84.3,79.7,58.0
2023-12-01,90.0,88.9,84.9,62.8
2023-12-04,80.1,86.3,84.7,63.0
2023-12-05,51.1,78.7,82.1,59.2
2023-12-06,44.9,75.0,79.9,60.6
2023-12-07,52.1,77.1,81.3,61.2
2023-12-08,56.5,76.3,82.1,62.0
2023-12-11,81.5,82.1,85.1,65.0
2023-12-12,72.2,81.1,84.5,65.2
2023-12-13,96.0,89.7,89.1,71.6
2023-12-14,82.7,87.5,88.9,74.8
2023-12-15,67.2,82.1,86.3,72.0
2023-12-18,65.2,84.3,87.9,73.0
2023-12-19,72.2,87.9,89.7,75.1
2023-12-20,17.1,73.0,84.1,69.4
2023-12-21,60.6,80.1,87.5,72.4
2023-12-22,72.6,80.9,88.9,73.8
2023-12-26,84.1,84.1,89.7,74.8
2023-12-27,86.3,82.5,88.7,74.8
2023-12-28,78.3,84.7,88.7,76.1
2023-12-29,48.5,83.1,89.1,74.8
2024-01-02,46.3,82.5,91.2,78.5
2024-01-03,28.6,57.2,90.8,76.5
2024-01-04,25.4,52.7,88.3,74.5
2024-01-05,37.8,52.9,87.5,75.0
2024-01-08,73.8,66.6,90.0,76.9
2024-01-09,59.2,56.3,85.9,75.3
2024-01-10,58.8,55.5,84.3,75.0
2024-01-11,47.5,47.1,83.3,73.3
2024-01-12,43.3,46.7,82.1,73.0
2024-01-16,31.6,39.4,77.9,70.6
2024-01-17,18.3,28.8,70.2,66.8
2024-01-18,42.9,38.8,71.8,66.6
2024-01-19,62.6,45.7,74.0,69.0
2024-01-22,74.3,52.5,75.3,70.0
2024-01-23,73.0,51.1,76.1,69.4
2024-01-24,48.1,45.3,70.6,67.6
2024-01-25,65.4,60.8,76.1,70.4
2024-01-26,62.4,58.6,75.3,70.2
2024-01-29,77.1,66.8,76.9,72.0
2024-01-30,72.2,64.6,74.0,71.8
2024-01-31,25.4,50.9,64.0,68.2
2024-02-01,60.8,64.5,70.1,73.3
2024-02-02,49.4,57.4,64.7,70.3
2024-02-05,31.5,46.8,57.8,67.1
2024-02-06,51.7,56.3,62.4,70.0
2024-02-07,57.6,57.0,62.6,70.0
2024-02-08,59.2,58.0,61.8,70.0
2024-02-09,65.8,57.6,61.8,69.0
2024-02-12,71.4,65.0,64.6,71.4
2024-02-13,20.7,46.3,51.7,65.4
2024-02-14,45.9,50.9,54.7,66.0
2024-02-15,77.7,66.0,62.2,71.4
2024-02-16,63.2,60.2,59.0,69.6
2024-02-20,59.8,57.6,58.6,68.8
2024-02-21,58.2,63.0,63.4,70.4
2024-02-22,77.3,69.6,64.4,72.4
2024-02-23,80.1,71.4,66.4,72.8
2024-02-26,59.4,65.6,60.8,69.2
2024-02-27,60.8,69.8,62.2,71.2
2024-02-28,50.9,68.6,64.0,71.2
2024-02-29,61.8,72.0,66.0,73.2
2024-03-01,68.6,72.4,68.4,72.6
2024-03-04,66.7,75.9,71.3,74.1
2024-03-05,49.0,68.1,67.1,72.7
2024-03-06,62.0,73.7,71.3,74.3
2024-03-07,70.9,75.7,73.9,76.1
2024-03-08,64.7,76.3,75.9,76.5
2024-03-11,67.5,77.7,79.1,79.9
2024-03-12,68.2,80.5,76.3,77.7
2024-03-13,59.6,77.3,77.1,78.9
2024-03-14,34.4,61.6,71.0,75.9
2024-03-15,30.8,57.0,69.6,75.3
2024-03-18,41.4,59.8,70.4,75.3
2024-03-19,65.2,66.4,73.0,77.7
2024-03-20,84.7,76.1,77.7,79.3
2024-03-21,83.7,79.3,80.1,79.7
2024-03-22,63.6,71.4,75.7,78.9
2024-03-25,41.8,65.3,73.7,77.7
2024-03-26,34.7,62.1,72.7,77.3
2024-03-27,84.5,80.7,82.5,80.9
2024-03-28,87.3,82.7,83.3,82.7
2024-04-01,60.0,70.8,78.5,81.1
2024-04-02,30.4,56.3,72.6,79.5
2024-04-03,27.4,54.7,72.4,77.3
2024-04-04,14.1,41.9,65.4,76.3
2024-04-05,40.0,48.9,71.0,76.1
2024-04-08,58.0,53.3,72.2,76.9
2024-04-09,67.0,58.8,74.5,79.5
2024-04-10,22.3,33.2,57.5,74.2
2024-04-11,23.4,32.4,56.1,73.2
2024-04-12,4.4,14.7,40.5,69.2
2024-04-15,2.8,9.3,35.2,67.4
2024-04-16,8.2,9.1,29.8,65.0
2024-04-17,16.9,8.0,28.4,66.2
2024-04-18,36.2,10.7,29.2,65.8
2024-04-19,52.7,20.3,34.6,68.0
2024-04-22,71.0,28.8,40.1,71.6
2024-04-23,86.1,36.4,43.3,73.8
2024-04-24,79.3,36.0,44.7,73.3
2024-04-25,56.3,39.0,42.1,72.4
2024-04-26,48.3,41.4,44.7,71.4
2024-04-29,65.0,50.7,49.5,75.0
2024-04-30,25.0,39.6,39.0,69.0
2024-05-01,32.4,38.2,38.4,68.6
2024-05-02,48.1,44.3,40.8,70.0
2024-05-03,63.6,54.1,42.3,72.2
2024-05-06,79.3,62.0,49.9,73.2
2024-05-07,85.2,66.3,52.2,74.3
2024-05-08,70.9,67.3,50.6,73.7
2024-05-09,80.5,73.7,56.6,75.9
2024-05-10,74.1,76.7,57.0,76.7
2024-05-13,62.5,75.1,57.8,77.7
2024-05-14,64.0,75.9,61.2,78.9
2024-05-15,70.6,76.3,64.0,79.3
2024-05-16,65.4,76.5,63.0,79.5
2024-05-17,61.8,75.1,64.0,79.1
2024-05-20,51.6,71.3,60.8,77.7
2024-05-21,44.2,70.7,60.4,78.3
2024-05-22,36.0,63.9,57.6,76.9
2024-05-23,13.7,44.1,46.3,70.6
2024-05-24,26.4,45.7,49.9,71.4
2024-05-28,22.7,35.0,42.7,69.4
2024-05-29,12.9,24.1,36.4,63.8
2024-05-30,35.2,28.8,42.3,65.6
2024-05-31,72.2,45.3,50.3,70.6
2024-06-03,59.4,39.0,48.7,69.4
2024-06-04,53.5,37.4,47.3,69.6
2024-06-05,56.5,40.5,48.1,69.4
2024-06-06,45.5,39.8,48.9,68.0
2024-06-07,42.7,36.6,48.1,66.8
2024-06-10,50.7,38.6,48.3,66.6
2024-06-11,36.6,33.8,44.9,66.6
2024-06-12,50.5,40.8,47.9,66.8
2024-06-13,41.7,37.6,46.3,67.0
2024-06-14,29.8,32.4,42.3,64.2
2024-06-17,52.3,39.6,45.5,65.6
2024-06-18,58.2,46.7,47.9,65.8
2024-06-20,63.6,52.7,50.9,67.6
2024-06-21,68.8,55.3,52.1,67.8
2024-06-24,75.5,66.0,58.0,71.0
2024-06-25,42.7,52.3,49.9,68.0
2024-06-26,28.0,45.9,46.1,66.6
2024-06-27,35.8,47.1,47.7,68.0
2024-06-28,43.9,49.7,46.7,67.6
2024-07-01,31.4,38.8,39.8,65.0
2024-07-02,44.1,45.9,44.5,65.4
2024-07-03,48.5,45.1,45.7,66.0
2024-07-05,46.3,43.1,43.7,64.6
2024-07-08,52.9,47.1,44.5,63.8
2024-07-09,45.7,44.3,43.7,63.4
2024-07-10,71.0,57.2,50.9,65.8
2024-07-11,81.7,75.1,62.4,69.2
2024-07-12,86.9,80.9,68.6,72.2
2024-07-15,73.8,76.5,67.0,73.3
2024-07-16,87.3,84.3,75.7,78.3
2024-07-17,75.1,80.1,75.3,79.3
2024-07-18,50.3,75.3,69.4,76.5
2024-07-19,30.0,69.4,63.8,72.6
2024-07-22,46.1,75.0,68.8,74.3
2024-07-23,41.9,69.8,67.2,71.2
2024-07-24,30.8,58.2,58.4,70.6
2024-07-25,45.1,60.4,61.4,71.6
2024-07-26,67.0,67.2,69.6,75.3
2024-07-29,71.0,67.0,69.6,75.9
2024-07-30,73.8,65.8,69.8,77.1
2024-07-31,76.7,67.4,72.0,77.9
2024-08-01,45.9,57.9,64.2,74.0
2024-08-02,32.4,47.3,55.9,68.8
2024-08-05,8.2,30.4,44.1,60.4
2024-08-06,17.7,37.8,49.3,63.8
2024-08-07,18.9,33.0,46.3,61.4
2024-08-08,75.0,44.1,53.7,66.8
2024-08-09,81.7,45.9,58.0,66.4
2024-08-12,56.7,40.0,53.3,64.6
2024-08-13,79.5,48.5,59.2,68.0
2024-08-14,75.0,52.5,59.6,68.0
2024-08-15,86.1,69.6,65.8,71.4
2024-08-16,88.1,74.5,68.4,71.6
2024-08-19,89.9,83.3,72.8,73.3
2024-08-20,74.8,77.5,69.8,72.6
2024-08-21,79.1,84.3,74.3,75.3
2024-08-22,60.2,78.3,71.4,74.2
2024-08-23,81.9,89.5,79.3,76.7
2024-08-26,77.1,89.9,77.1,77.1
2024-08-27,70.6,88.3,76.1,76.1
2024-08-28,55.5,84.5,75.7,74.8
2024-08-29,60.8,87.1,76.5,75.9
2024-08-30,80.1,91.2,81.5,78.1
2024-09-03,44.5,73.3,71.0,73.5
2024-09-04,41.7,71.4,69.6,72.0
2024-09-05,25.8,60.0,65.6,71.2
2024-09-06,15.9,43.1,58.2,67.0
2024-09-09,44.5,52.9,64.4,69.6
2024-09-10,52.9,50.5,63.6,67.8
2024-09-11,53.5,49.7,65.4,68.8
2024-09-12,64.2,53.9,68.4,70.0
2024-09-13,81.1,63.2,71.8,73.3
2024-09-16,89.9,70.2,73.3,74.2
2024-09-17,76.3,69.6,75.5,75.0
2024-09-18,62.0,66.4,73.3,75.0
2024-09-19,66.8,74.0,81.9,77.9
2024-09-20,54.1,69.8,77.3,75.0
2024-09-23,67.8,75.3,78.5,76.3
2024-09-24,63.2,74.5,79.1,77.1
2024-09-25,41.0,64.0,73.8,74.0
2024-09-26,54.7,68.0,80.5,77.9
2024-09-27,65.4,72.6,82.7,79.9
2024-09-30,74.0,75.9,83.3,78.7
2024-10-01,47.3,70.8,76.1,76.5
2024-10-02,37.5,64.3,75.7,76.1
2024-10-03,27.5,54.4,71.9,74.7
2024-10-04,48.8,60.5,73.9,75.7
2024-10-07,33.9,47.2,65.3,72.5
2024-10-08,42.0,51.0,67.1,73.1
2024-10-09,64.1,57.2,71.5,75.7
2024-10-10,51.6,49.4,68.9,74.5
2024-10-11,79.9,62.0,74.7,76.7
2024-10-14,86.2,70.3,78.5,78.9
2024-10-15,68.9,67.5,76.1,78.1
2024-10-16,70.3,71.7,77.1,79.1
2024-10-17,59.6,68.0,75.0,78.9
2024-10-18,63.0,71.2,76.1,78.7
2024-10-21,34.0,59.4,69.8,75.9
2024-10-22,23.4,54.7,64.0,74.5
2024-10-23,24.6,48.3,62.0,72.8
2024-10-24,32.2,47.3,60.8,72.2
2024-10-25,25.4,40.5,55.3,71.6
2024-10-28,50.7,48.7,58.4,73.2
2024-10-29,42.1,42.1,53.3,72.4
2024-10-30,39.8,41.9,53.9,71.8
2024-10-31,23.6,32.2,46.7,68.8
2024-11-01,27.2,33.8,47.9,68.6
2024-11-04,39.0,33.8,48.7,69.2
2024-11-05,73.8,45.9,54.5,72.4
2024-11-06,75.1,60.6,62.2,74.2
2024-11-07,77.5,61.2,64.2,74.0
2024-11-08,74.8,63.6,64.6,73.5
2024-11-11,71.6,64.6,64.8,73.0
2024-11-12,50.1,63.0,61.2,71.4
2024-11-13,52.1,62.0,62.4,71.6
2024-11-14,28.8,58.4,58.0,70.0
2024-11-15,27.6,54.1,55.1,68.2
2024-11-18,41.0,57.6,56.9,69.0
2024-11-19,37.2,53.7,52.7,68.2
2024-11-20,50.7,53.7,54.7,68.6
2024-11-21,82.1,65.6,60.8,70.6
2024-11-22,88.3,71.4,62.8,71.4
2024-11-25,87.0,81.3,68.1,75.5
2024-11-26,80.9,78.7,68.5,74.9
2024-11-27,70.8,79.3,69.4,75.0
2024-11-29,71.4,82.7,69.2,75.5
2024-12-02,42.5,80.1,67.0,75.9
2024-12-03,30.0,69.4,62.8,74.0
2024-12-04,35.4,58.2,62.0,72.2
2024-12-05,27.6,49.7,58.6,70.2
2024-12-06,32.6,46.5,57.9,69.4
2024-12-09,34.6,41.9,57.0,70.8
2024-12-10,24.2,34.2,52.1,67.4
2024-12-11,34.8,36.8,50.5,66.0
2024-12-12,30.4,34.2,48.9,66.0
2024-12-13,23.4,29.6,46.9,64.6
2024-12-16,26.2,25.6,42.5,61.8
2024-12-17,18.5,20.1,37.2,60.6
2024-12-18,3.0,8.2,18.9,53.9
2024-12-19,5.8,7.8,19.5,52.4
2024-12-20,35.5,11.3,25.5,55.0
2024-12-23,57.6,11.8,24.5,55.0
2024-12-24,90.8,18.1,30.0,57.5
2024-12-26,90.8,20.3,30.8,57.6
2024-12-27,36.8,14.3,25.6,56.5
2024-12-30,7.0,10.1,19.1,54.3
2024-12-31,14.9,10.5,19.3,53.9
2025-01-02,19.5,10.9,17.9,53.3
2025-01-03,58.8,22.3,22.7,54.7
2025-01-06,55.1,27.2,22.7,52.7
2025-01-07,46.1,29.0,23.9,52.1
2025-01-08,54.5,35.0,25.0,53.5
2025-01-10,18.1,20.1,16.1,48.9
2025-01-13,43.5,29.8,18.9,51.9
2025-01-14,66.8,43.9,23.9,55.1
2025-01-15,77.9,56.9,29.6,55.3
2025-01-16,85.9,67.0,37.0,58.2
2025-01-17,85.5,72.8,40.1,58.4
2025-01-21,87.9,80.3,50.9,60.4
2025-01-22,63.8,74.5,47.9,59.4
2025-01-23,63.8,77.1,52.1,60.0
2025-01-24,61.8,78.3,51.9,60.4
2025-01-27,68.2,82.9,59.2,63.6
2025-01-28,55.9,74.5,53.7,61.2
2025-01-29,39.4,70.6,51.1,58.8
2025-01-30,67.4,77.9,56.7,61.2
2025-01-31,46.1,69.0,50.7,59.4
2025-02-03,37.8,61.4,46.9,58.6
2025-02-04,40.5,61.6,46.9,57.0
2025-02-05,54.7,62.8,51.5,58.8
2025-02-06,57.9,59.0,51.3,57.9
2025-02-07,43.1,53.9,49.5,57.0
2025-02-10,47.1,52.5,49.7,58.6
2025-02-11,49.3,50.5,52.9,58.4
2025-02-12,36.0,43.1,47.3,56.7
2025-02-13,61.2,49.5,54.1,59.4
2025-02-14,55.1,47.5,54.7,59.0
2025-02-18,66.0,53.9,58.4,58.6
2025-02-19,71.2,55.9,59.4,60.6
2025-02-20,58.6,53.7,57.9,61.0
2025-02-21,35.2,44.7,52.1,58.6
2025-02-24,42.5,46.1,53.5,58.4
2025-02-25,49.3,49.5,53.3,58.4
2025-02-26,42.1,45.1,52.3,57.6
2025-02-27,34.2,41.1,48.7,55.1
2025-02-28,63.8,51.5,53.7,57.5
2025-03-03,42.7,42.9,46.7,55.1
2025-03-04,19.9,34.4,41.0,48.1
2025-03-05,40.5,39.6,44.5,50.1
2025-03-06,30.4,35.4,40.5,47.3
2025-03-07,53.7,42.5,46.7,50.3
2025-03-10,43.3,39.2,41.5,44.1
2025-03-11,17.3,25.6,32.4,38.6
2025-03-12,16.5,18.1,29.0,37.4
2025-03-13,14.3,16.7,25.8,33.4
2025-03-14,59.4,27.0,32.0,39.6
2025-03-17,89.3,40.1,37.4,42.3
2025-03-18,79.3,36.4,35.4,41.1
2025-03-19,84.5,41.0,39.4,43.3
2025-03-20,56.9,40.4,37.0,42.3
2025-03-21,34.2,33.0,33.2,41.1
2025-03-24,69.6,53.5,39.0,45.5
2025-03-25,64.2,52.7,40.1,46.5
2025-03-26,64.6,55.1,41.7,46.5
2025-03-27,52.5,52.3,39.6,44.7
2025-03-28,28.4,37.2,33.6,40.0
2025-03-31,46.5,51.9,39.0,43.1
2025-04-01,51.5,53.3,41.1,42.9
2025-04-02,78.5,63.0,41.7,46.1
2025-04-03,22.5,29.4,31.4,36.6
2025-04-04,1.6,5.8,11.3,21.5
2025-04-07,1.0,2.6,7.0,18.7
2025-04-08,1.0,2.2,5.2,17.7
2025-04-09,83.5,19.3,14.5,30.0
2025-04-10,72.4,9.9,13.5,25.2
2025-04-11,84.1,20.1,19.5,28.2
2025-04-14,91.5,30.2,25.4,29.8
2025-04-15,62.2,28.6,25.0,29.6
2025-04-16,33.0,20.5,20.9,28.2
2025-04-17,49.5,27.2,24.4,30.2
2025-04-21,14.5,14.5,15.1,25.0
2025-04-22,75.0,35.6,23.3,30.0
2025-04-23,86.3,49.3,26.8,30.0
2025-04-24,84.7,70.2,32.4,32.8
2025-04-25,76.3,68.2,32.2,32.8
2025-04-28,76.1,74.0,34.6,33.4
2025-04-29,79.9,81.3,39.2,35.0
2025-04-30,72.4,81.1,42.3,36.0
2025-05-01,58.8,78.1,40.5,35.6
2025-05-02,82.1,88.5,56.3,41.0
2025-05-05,71.6,81.7,53.9,40.1
2025-05-06,47.9,75.9,50.7,37.0
2025-05-07,59.8,75.0,54.7,40.5
2025-05-08,68.2,78.5,59.0,42.3
2025-05-09,65.0,76.1,60.8,42.7
2025-05-12,80.5,80.3,71.6,50.7
2025-05-13,70.2,75.9,69.0,49.9
2025-05-14,57.5,71.0,64.0,48.5
2025-05-15,80.3,79.5,72.4,52.3
2025-05-16,84.1,85.7,77.7,54.7
2025-05-19,76.1,86.1,78.3,54.5
2025-05-20,61.5,84.3,78.4,53.6
2025-05-21,11.1,59.7,65.7,48.4
2025-05-22,7.3,54.0,62.5,47.2
2025-05-23,12.1,49.0,59.5,45.8
2025-05-27,75.3,69.2,72.0,50.3
2025-05-28,54.3,54.9,65.4,46.9
2025-05-29,68.2,61.0,68.0,47.9
2025-05-30,60.9,57.3,70.4,48.8
2025-06-02,47.2,52.8,69.4,48.0
2025-06-03,71.6,62.9,69.8,48.8
2025-06-04,53.6,53.2,69.2,48.6
2025-06-05,45.8,47.6,67.3,46.6
2025-06-06,71.2,60.7,72.6,49.2
2025-06-09,63.9,56.3,73.6,49.4
2025-06-10,68.5,66.3,77.4,51.8
2025-06-11,53.6,59.9,76.2,50.4
2025-06-12,56.0,63.1,78.2,51.2
2025-06-13,26.4,40.3,70.4,47.4
2025-06-16,42.6,53.4,73.6,49.2
2025-06-17,25.6,38.5,65.5,45.6
2025-06-18,31.7,43.8,63.5,45.2
2025-06-20,43.9,46.1,63.8,45.1
2025-06-23,69.4,57.2,70.6,49.3
2025-06-24,85.3,68.8,74.5,51.7
2025-06-25,58.6,57.2,65.6,46.9
2025-06-26,63.0,62.6,68.2,49.9
2025-06-27,65.8,66.4,70.2,51.1
2025-06-30,77.7,71.4,72.0,53.1
2025-07-01,84.7,82.1,79.8,58.9
2025-07-02,70.6,77.2,74.8,58.9
2025-07-03,79.5,80.3,78.5,61.2
2025-07-07,47.0,73.3,72.5,57.4
2025-07-08,44.6,74.1,72.3,58.2
2025-07-09,51.4,74.1,71.9,59.4
2025-07-10,64.9,75.1,72.5,61.5
2025-07-11,50.4,67.9,67.3,59.6
2025-07-14,47.9,69.2,70.0,58.8
2025-07-15,15.9,47.9,59.4,54.9
2025-07-16,32.4,53.5,62.8,55.9
2025-07-17,57.6,60.8,65.2,58.4
2025-07-18,60.4,57.9,65.4,58.4
2025-07-21,52.4,50.8,61.1,56.8
2025-07-22,75.3,67.9,72.7,61.8
2025-07-23,80.5,73.3,75.1,63.1
2025-07-24,69.5,67.3,71.3,62.1
2025-07-25,71.7,69.1,72.9,63.3
2025-07-28,44.8,61.0,66.9,60.8
2025-07-29,46.4,60.4,65.9,60.8
2025-07-30,32.8,47.9,60.2,58.6
2025-07-31,24.1,39.6,55.5,56.5
2025-08-01,23.9,36.0,49.1,53.5
2025-08-04,44.9,46.1,54.1,57.5
2025-08-05,47.7,41.5,53.5,56.3
2025-08-06,51.5,41.5,50.7,54.3
2025-08-07,53.3,44.1,53.1,55.3
2025-08-08,50.7,47.9,56.1,56.5
2025-08-11,42.2,45.4,53.6,55.0
2025-08-12,70.7,55.6,60.0,58.2
2025-08-13,83.1,65.5,65.1,63.5
2025-08-14,70.2,57.9,61.8,60.2
2025-08-15,53.7,51.7,58.8,60.0
2025-08-18,39.2,51.3,58.6,60.4
2025-08-19,57.6,59.6,63.2,62.4
2025-08-20,61.4,62.6,64.0,62.8
2025-08-21,50.9,58.2,61.2,62.6
2025-08-22,85.1,78.7,70.8,68.0
2025-08-25,58.0,68.6,65.6,64.6
2025-08-26,54.9,68.8,65.0,63.8
2025-08-27,61.4,72.8,65.6,65.2
2025-08-28,47.5,68.8,64.2,64.4
2025-08-29,51.5,67.6,63.2,65.0
2025-09-02,29.2,53.3,57.9,62.8
2025-09-03,27.4,52.1,56.1,62.6
2025-09-04,55.5,58.6,59.0,63.8
2025-09-05,55.1,55.1,58.8,63.2
2025-09-08,56.1,55.1,57.9,63.2
2025-09-09,41.9,48.1,56.1,61.8
2025-09-10,34.0,42.5,53.7,60.0
2025-09-11,75.9,62.4,63.8,65.6
2025-09-12,50.9,53.3,59.0,62.8
2025-09-15,42.3,46.7,54.3,61.0
2025-09-16,34.4,38.8,50.7,61.2
2025-09-17,37.2,42.7,54.1,61.0
2025-09-18,55.7,48.5,56.1,60.6
2025-09-19,54.7,45.5,56.3,59.8
2025-09-22,51.1,44.9,52.9,60.0
2025-09-23,52.5,48.7,56.9,60.8
2025-09-24,41.9,45.9,53.5,61.2
2025-09-25,30.2,38.0,47.7,59.0
2025-09-26,56.1,51.1,54.7,62.0
2025-09-29,62.6,52.9,55.1,62.2
2025-09-30,66.4,56.9,56.9,64.2
2025-10-01,57.2,54.9,55.1,64.6
2025-10-02,53.3,55.1,55.5,63.6
2025-10-03,57.9,59.4,59.4,64.8
2025-10-06,54.5,54.9,56.9,64.6
2025-10-07,43.3,51.3,54.3,64.2
2025-10-08,48.3,52.3,54.9,62.8
2025-10-09,27.8,44.5,49.3,61.6
2025-10-10,13.1,27.4,36.2,54.3
2025-10-13,24.1,34.4,41.5,57.5
2025-10-14,60.6,42.1,48.1,61.2
2025-10-15,63.8,42.7,47.3,60.8
2025-10-16,46.3,33.8,39.8,56.5
2025-10-17,51.7,40.4,43.7,57.9
2025-10-20,74.8,52.9,50.5,62.4
2025-10-21,72.8,60.4,53.1,64.2
2025-10-22,61.8,50.3,48.9,63.0
2025-10-23,60.2,56.7,51.1,64.2
2025-10-24,57.2,57.6,52.9,62.6
2025-10-27,59.4,62.6,56.1,63.2
2025-10-28,36.4,49.1,47.3,60.0
2025-10-29,23.4,35.8,41.1,54.1
2025-10-30,25.8,34.8,41.1,53.1
2025-10-31,34.0,38.6,40.1,53.7
2025-11-03,38.2,35.8,38.4,53.1
2025-11-04,37.4,34.6,38.8,52.5
2025-11-05,52.1,39.8,40.1,53.7
2025-11-06,37.4,37.4,38.6,51.7
2025-11-07,61.6,44.1,43.9,54.1
2025-11-10,68.2,48.5,45.7,55.3
2025-11-11,76.9,55.3,49.1,57.5
2025-11-12,77.3,56.3,51.7,57.6
2025-11-13,41.0,47.5,44.7,56.7
2025-11-14,32.4,42.5,43.3,55.9
2025-11-17,17.3,31.6,36.8,51.5
2025-11-18,22.3,32.4,36.0,52.1
2025-11-19,24.2,29.8,34.4,50.9
2025-11-20,22.1,27.6,31.4,47.5
2025-11-21,69.6,46.9,39.2,53.3
2025-11-24,72.0,47.9,41.4,53.1
2025-11-25,87.3,64.0,50.9,56.9
2025-11-26,91.2,70.4,55.5,58.0
2025-11-28,91.2,76.7,58.4,60.0
2025-12-01,57.8,66.1,51.8,57.8
2025-12-02,41.9,64.4,50.3,56.9
2025-12-03,54.3,67.4,53.5,59.0
2025-12-04,54.5,65.2,55.3,59.2
2025-12-05,57.0,61.6,54.3,60.4
2025-12-08,43.1,56.3,49.5,56.1
2025-12-09,33.0,51.3,47.3,56.1
2025-12-10,60.8,60.0,54.1,58.8
2025-12-11,74.0,70.2,59.8,62.0
2025-12-12,67.7,66.5,57.8,62.4
2025-12-15,62.4,67.0,61.0,61.8
2025-12-16,35.8,59.4,56.1,59.8
2025-12-17,38.0,57.0,58.4,59.8
2025-12-18,40.0,57.0,56.3,59.4
2025-12-19,49.7,54.9,57.5,58.0
2025-12-22,71.0,61.8,61.6,60.6
2025-12-23,64.8,59.6,60.8,60.6
2025-12-24,74.3,64.6,61.8,61.2
2025-12-26,72.0,64.8,62.4,60.4
2025-12-29,50.9,65.6,63.6,61.6
2025-12-30,40.8,62.4,62.2,61.2
2025-12-31,12.3,41.7,55.7,58.8
2026-01-02,51.3,55.5,57.5,58.6
2026-01-05,59.8,59.8,61.6,60.0
2026-01-06,70.8,70.8,65.6,62.8
2026-01-07,53.9,55.9,61.0,58.8
2026-01-08,67.2,68.0,69.2,62.8
2026-01-09,63.6,68.6,70.0,64.0
2026-01-12,58.2,65.0,68.4,64.6
2026-01-13,58.8,63.8,66.2,64.2
2026-01-14,61.1,66.5,70.5,66.7
2026-01-15,67.1,69.5,72.7,67.5
2026-01-16,57.8,65.7,71.1,67.1
2026-01-20,28.1,53.0,61.8,63.3
2026-01-21,53.2,62.1,68.7,66.5
2026-01-22,57.2,62.0,68.0,66.6
2026-01-23,48.1,57.5,66.2,65.6
2026-01-26,63.0,60.4,70.0,66.2
2026-01-27,47.5,57.5,66.4,66.0
2026-01-28,39.8,51.7,61.2,65.0
2026-01-29,47.9,53.7,63.4,64.0
2026-01-30,47.3,53.3,65.6,64.0
2026-02-02,53.3,55.5,65.4,63.0
2026-02-03,57.2,55.9,62.4,62.6
2026-02-04,62.8,62.0,66.6,67.0
2026-02-05,56.3,57.5,64.4,65.4
2026-02-06,73.5,66.5,67.7,67.1
2026-02-09,69.9,64.5,67.3,66.9
2026-02-10,69.2,67.2,68.0,67.2
2026-02-11,64.4,67.0,66.2,67.0
2026-02-12,41.4,58.0,61.4,64.8
2026-02-13,53.7,61.0,62.4,64.8
2026-02-17,49.3,60.4,63.6,63.6
2026-02-18,58.4,65.2,65.8,66.0
2026-02-19,54.1,60.2,63.6,64.0
2026-02-20,60.6,62.4,65.0,65.6
2026-02-23,41.5,55.5,60.4,63.4
2026-02-24,55.1,57.6,61.4,63.6
2026-02-25,55.1,56.5,62.4,63.0
2026-02-26,63.2,63.4,65.2,65.4
2026-02-27,65.2,59.6,62.4,65.6
2026-03-02,55.5,57.9,60.8,64.6
2026-03-03,36.2,45.9,56.1,61.0
2026-03-04,41.0,47.9,57.2,60.8
2026-03-05,29.6,41.1,51.9,58.2
2026-03-06,24.4,35.4,43.7,55.3
2026-03-09,27.4,33.8,43.7,55.3
2026-03-10,16.5,26.8,40.4,53.5
2026-03-11,25.4,26.2,38.2,51.7
2026-03-12,19.5,19.7,31.4,48.9
2026-03-13,21.3,21.3,31.2,47.9
2026-03-16,45.7,23.6,32.6,49.3
2026-03-17,66.6,25.2,33.6,50.1
2026-03-18,31.4,17.5,28.2,47.1
2026-03-19,31.8,18.1,27.0,46.9
2026-03-20,17.3,17.3,27.3,54.0
