Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,"Earnings per share diluted growth %, TTM YoY",Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week
DELL,Dell Technologies Inc.,145.18,USD,-5.4509931618365375,15258147,1.4332494051057794,96209280096.22182,USD,40.20875550837916,Electronic technology,Buy,131.27978800733075,129.8964494275757,129.5341031151446,-1.0732172668733526
UPS,"United Parcel Service, Inc.",113.23,USD,-1.0400279671386101,4839944,1.0338076308231943,96143785985.79987,USD,-2.9757324652264026,Transportation,Buy,112.47848204662118,109.31047485631039,105.72161480189641,-1.0400279671386101
EQIX,"Equinix, Inc.",972.01,USD,0.6117379153296727,849632,1.1911202080456467,94924084111,USD,60.97164381638668,Finance,Strong buy,903.3050476353847,871.597962579657,847.3123120000932,1.2879695722398805
FCX,"Freeport-McMoRan, Inc.",65.57,USD,-3.98301361839217,25564338,1.5718685874486158,94237314119.96132,USD,16.820987654320984,Non-energy minerals,Buy,62.16679918503876,58.86750075565437,54.99926427590966,-2.367480643240029
ICE,Intercontinental Exchange Inc.,164.78,USD,0,4186545,1.0208005286990114,93577982002,USD,20.68850127577698,Finance,Strong buy,163.08490489909366,163.2128861272157,163.70099583489974,-0.29045140989954604
VRT,"Vertiv Holdings, LLC",244.44,USD,-5.163918525703202,6866592,1.2133872610905805,93522372506.20493,USD,164.88543689320386,Electronic technology,Buy,221.69432360845062,207.71017560186993,192.71191032557763,-2.004490057729314
WMB,"Williams Companies, Inc. (The)",75.88,USD,-0.49829530553371315,8140428,1.2176769575652169,92692211410.06291,USD,17.479361585030265,Industrial services,Buy,70.45121723092186,67.95322016736736,65.63184950623629,-0.4852459016393502
FDX,FedEx Corporation,382.53,USD,-1.2188508715300264,1664827,1.0907743009146422,89941531567.07047,USD,15.565415288110303,Transportation,Buy,359.0178968988692,339.3451161652599,317.05487478510787,-0.4761161411177128
MRSH,Marsh,184.23,USD,-1.1800675856890077,2513609,0.821681634614954,89190204689.31432,USD,2.985403066089627,Finance,Neutral,183.25977262053735,184.11816902623661,186.8342382107839,-0.5988993201683467
MAR,Marriott International,335.91,USD,1.646140345568432,2231278,1.1838626987995557,89010963242.42535,USD,14.139410767732855,Consumer services,Buy,333.9389903084087,325.86495454269664,314.74077241759045,1.6369137670196747
AMT,American Tower Corporation (REIT),190.25,USD,0.02628811777077359,2361190,0.7442528664983359,88649329126,USD,12.073763342609118,Finance,Buy,185.3908090450516,184.1639571315175,185.34241542201445,0.12103989053783273
NKE,"Nike, Inc.",59.39,USD,-2.655302409441071,17438632,1.1398446243756546,87919979910.11555,USD,-47.31541550818659,Consumer non-durables,Buy,62.6841679661903,63.36257178144631,64.34128544379661,-0.8514190317195293
ADP,"Automatic Data Processing, Inc.",216.27,USD,0.604735544494586,3547516,0.8260885865693854,87079900268.23608,USD,8.587107341449931,Technology services,Neutral,228.19081884037985,237.39682122274053,248.41106111989734,1.7310315631026891
MELI,"MercadoLibre, Inc.",1714.01,USD,-3.54473832301632,977641,1.2008815102957513,86895476408.60712,USD,4.500427121413896,Retail trade,Strong buy,1918.449006566529,1975.1996978174125,2036.0063005153238,0.8152221862776754
SHW,Sherwin-Williams Company (The),348.83,USD,-2.041561359168784,1711118,1.0960434917985902,86431272761.4693,USD,-2.713516383495154,Process industries,Buy,354.88448276184454,351.8417686821927,349.278195332367,-1.8789907456892934
PNC,"PNC Financial Services Group, Inc. (The)",213.05,USD,-0.5508098772347376,2476548,0.9409251419177502,85938177300.92004,USD,20.75581479919125,Finance,Buy,220.22374433921323,217.27211507927908,212.08281137134927,2.610412753455674
JCI,Johnson Controls International plc,139.58,USD,-4.042348411934549,5490759,1.166307175801595,85432198850.67374,USD,102.98610050404768,Producer manufacturing,Buy,134.16824738020418,129.33801661177642,124.00907257935856,-3.2038834951456145
WDC,Western Digital Corporation,250.61,USD,-7.2089751184834014,9983033,1.052457911231863,84966292252.84018,USD,137.6234553175247,Electronic technology,Buy,254.47770464672934,235.50565582707716,208.544055072136,-7.353049907578553
PWR,"Quanta Services, Inc.",566,USD,-1.1629937484720374,1009204,0.8502232248353836,84684585078.94388,USD,12.823408283237567,Industrial services,Buy,522.5834349897461,500.3094543983612,475.795774770546,1.6641669735152247
ECL,Ecolab Inc.,298.46,USD,-1.6476636129967706,1528870,1.1963895230875077,84156600245.1852,USD,-1.2383522997002505,Process industries,Buy,293.3547958920592,287.31559756229825,281.5647575855633,-2.137845104597035
USB,U.S. Bancorp,53.99,USD,-1.1715174812374163,11508974,1.2643453786753724,83884037924.06078,USD,21.938209664642198,Finance,Buy,55.72870378417809,54.925638377646436,53.46642208368709,0.6337371854613297
MMM,3M Company,158.48,USD,-1.8456583673975089,4050489,1.130448817168602,83471421405.35959,USD,-20.570739656337352,Producer manufacturing,Buy,164.37233031607713,164.30081208679348,163.10989684865888,-2.3356134837000186
SNDK,Sandisk Corporation,565.41,USD,-8.669315758868008,20533224,0.9876439694356169,83455065285.56769,USD,-338.19597012114747,Electronic technology,Buy,547.9359228535053,482.0958598256656,400.0889203365148,-8.605096622457147
ITW,Illinois Tool Works Inc.,285.98,USD,-1.7824638527320802,1442209,0.9663158416650921,82419443291.66989,USD,-10.436319244658057,Producer manufacturing,Sell,281.6606265329935,275.01384299777175,268.72336242865373,-0.6392884441664842
EMR,Emerson Electric Company,146.57,USD,-3.62309310889007,2915661,0.9856476931539688,82416614364.62605,USD,-2.625508335513336,Electronic technology,Buy,147.4547544230238,145.1788580672474,142.04335588550552,-0.9662162162162208
MCO,Moody's Corporation,464.3,USD,-0.3861832224844478,1786400,1.0424449091148982,82320392495.32611,USD,21.43573806881244,Commercial services,Buy,473.9897702055973,480.7520284386717,485.19176393033723,-1.10756123535676
CDNS,"Cadence Design Systems, Inc.",300.63,USD,-0.8999208860759553,1994773,0.5920323089949499,81967066465.27907,USD,5.269986247697151,Technology services,Strong buy,302.65753468924845,307.01634525516414,311.7685457601568,0.9570824098327703
RCL,Royal Caribbean Cruises Ltd.,301.31,USD,0.1562292248371318,3642943,1.4857566806363152,81512887200.99895,USD,47.53725185192209,Consumer services,Buy,308.52973342477264,304.94642522823233,301.33687222365535,3.2060284295256083
SNPS,"Synopsys, Inc.",424.32,USD,-0.08006405124100029,2644934,0.955696007230084,81283599988.26581,USD,-52.15246968352558,Technology services,Buy,442.64944556336917,450.79440261245986,459.7102586376868,2.6489585601277277
REGN,"Regeneron Pharmaceuticals, Inc.",766.66,USD,-3.0538308822599585,637256,0.9474174513171766,81037998424.08356,USD,8.559353908519132,Health technology,Buy,771.1214753900862,757.9741282182792,733.2770515252548,-0.5758008040461748
BK,The Bank of New York Mellon Corporation,117.95,USD,-1.2722859295220525,2779232,0.7582864114004015,81020722599.40572,USD,27.668807797620076,Finance,Buy,118.56575333229773,117.44452791616612,114.84388747400496,0.8033501410135866
ABNB,"Airbnb, Inc.",133.04,USD,-0.16509079993996614,4059603,0.6711999802125445,80983301328.26595,USD,-2.2325423892799225,Consumer services,Buy,130.0251597887695,129.38335853319887,128.77657169521626,2.7335907335907272
EPD,Enterprise Products Partners L.P.,37.38,USD,1.328273244781789,5276710,1.2923901930873873,80806615206.14801,USD,-1.553903345724901,Industrial services,Buy,35.44216581140965,34.587594873379956,33.77810871686423,2.453062902562706
KKR,KKR & Co. Inc.,90.55,USD,-0.06621785674870574,10473325,0.9250427135574313,80729934839.44046,USD,-28.804381080584957,Finance,Strong buy,103.51082649494366,109.82575825790835,115.53269860017322,5.597667638483961
CTAS,Cintas Corporation,201.55,USD,-0.024801587301578845,1502711,0.8701664121003145,80597761082.97273,USD,11.653554708238813,Commercial services,Buy,196.9929722319261,195.51527112845653,195.6262181709427,0.6290878226571568
MSI,"Motorola Solutions, Inc.",480.22,USD,-1.2116599123655112,811394,0.7181662532651403,79552716975.7819,USD,38.3698481561822,Electronic technology,Buy,446.6246581596319,433.0653264374182,425.7320509971304,-1.0753131179960387
CSX,CSX Corporation,42.66,USD,-1.1813759555246817,12365886,1.041810658341946,79328688132.246,USD,-13.89028405602992,Transportation,Buy,40.51281800032026,39.30982403522124,38.05367173057952,-0.011719207781559963
ORLY,"O'Reilly Automotive, Inc.",93.87,USD,-1.2206671577396575,5563063,0.875046187931902,78708779362.26245,USD,9.428603046958568,Retail trade,Buy,94.7990817664241,95.31004978273803,95.85234019433538,-0.1276731567187896
STX,Seagate Technology Holdings PLC,357.62,USD,-5.770446880269809,5712484,1.7851843316971467,77987285131.3526,USD,61.841575460302366,Electronic technology,Buy,377.8448857462077,356.2095425065092,323.66784755419707,-9.138951701008658
CMI,Cummins Inc.,560.09,USD,-3.4943225873149837,1081662,1.1583503534822197,77385095373.83157,USD,-27.18090903604406,Producer manufacturing,Buy,570.2322869975548,554.0366249805264,526.1518825206206,-2.3995399574809158
MNST,Monster Beverage Corporation,78.99,USD,-2.553663952627692,7832109,1.03398191296138,77273604369.4467,USD,30.46232645909152,Consumer non-durables,Buy,80.96803182478529,79.33982107616355,76.68886272760605,-6.669817451409004
CL,Colgate-Palmolive Company,95.51,USD,-1.8396711202466516,7507249,1.2143277379812554,76555849363.18921,USD,-25.358769931662874,Consumer non-durables,Buy,92.76763054833701,89.93545230595568,87.64353218826804,-3.094561688311685
BAM,Brookfield Asset Management Inc,46.57,USD,-1.2091641917691986,3537659,0.8478140453861972,76277042170.82544,USD,24.363703472889064,Finance,Buy,49.6044140929423,50.67694308694706,51.85445282420643,2.4642464246424587
DASH,"DoorDash, Inc.",175.46,USD,-0.5385182245904363,3245037,0.3883463484322906,76224449288.12007,USD,702.4528301886792,Transportation,Buy,185.70860993388052,194.94691494644692,204.57851948520027,0.8564695062367128
CRH,CRH PLC,113.55,USD,-3.5423037716615715,8383415,1.5058817912391802,75879878383.40598,USD,9.628099994043257,Non-energy minerals,Strong buy,121.33860580493102,121.52791665511477,119.90565102825128,-2.8074980741247977
KMI,"Kinder Morgan, Inc.",33.96,USD,0.2065506048982009,15675573,1.1995511156840928,75554423863.94925,USD,16.82051282051283,Industrial services,Buy,31.646872276726082,30.578830114335723,29.616794541702518,0.6222222222222248
MDLZ,"Mondelez International, Inc.",58.77,USD,-2.7630708140304345,9949247,1.098368192603228,75334063087.26721,USD,-44.82889511796309,Consumer non-durables,Buy,59.215707816682,58.8141959253094,59.005058227269025,-3.9077828646173867
TDG,Transdigm Group Inc.,1326.34,USD,0.7658061477215692,338150,1.008666507976564,74903147627.83566,USD,9.752603799147588,Electronic technology,Buy,1333.8877335701509,1339.026702189575,1344.2503418535678,1.2256922184571195
CI,The Cigna Group,283.93,USD,-2.379233281760363,2673700,1.7599825377503824,74823588891.35756,USD,81.33663528180986,Health services,Strong buy,283.63343802170505,282.547954315097,283.41701392161326,-1.7237201896784526
AON,Aon plc,339.07,USD,0.37596210775606326,1414569,1.0045357779798034,72647271144.87169,USD,34.49689558746859,Finance,Buy,337.3085086245332,340.2250985420402,344.0348391127401,2.123366062285408
SLB,SLB Limited,48.58,USD,-5.246732982250838,22659819,1.4809846425306201,72643207006.47435,USD,-24.00900900900901,Industrial services,Buy,48.468746045357925,46.45824611978079,44.007307434074406,-7.378455672068646
COR,"Cencora, Inc.",371.44,USD,-0.3247014624983174,1190764,1.2369639864104367,72256476610.49199,USD,18.288137040093336,Distribution services,Buy,361.74533607261014,356.2361536759723,347.6178225270768,0.03231713885597451
RSG,"Republic Services, Inc.",232.27,USD,0.8247601684247106,1293126,0.8429926883865961,71726127040.66827,USD,5.664011340349153,Industrial services,Buy,222.9070726903962,220.9467380948124,220.87031679262768,0.9869565217391348
NU,Nu Holdings Ltd.,14.76,USD,-2.8308097432521375,71785160,0.9713549373231528,71520696768.4187,USD,45.02851475328539,Finance,Buy,16.289207403394478,16.414627598782445,16.204953869826138,2.0746887966804906
AEP,"American Electric Power Company, Inc.",131.92,USD,-1.0278340460649746,4048587,1.2040808138715455,71350446967.93398,USD,19.18857490559623,Utilities,Buy,126.77748907024376,124.08320335351655,121.20627138752963,-1.4235008406501037
NSC,Norfolk Southern Corporation,317.26,USD,-0.06614798248654562,1393259,0.9623154655891475,71247724651.10257,USD,10.153723781362938,Transportation,Neutral,307.69949414338777,302.6352713090417,296.6493753899592,0.5005068423720173
HLT,Hilton Worldwide Holdings Inc.,305.94,USD,0.37401574803149157,1915378,1.065680655003318,70149472573.75038,USD,-0.4426939227238643,Consumer services,Buy,306.38222685084946,301.07762132626533,293.56217587966955,1.5905694836460305
WBD,"Warner Bros. Discovery, Inc. - Series A",28.2,USD,-1.052631578947371,30850312,1.0769995051158776,69934010302.98947,USD,,Consumer services,Neutral,28.01181129909125,27.276981679451758,25.553046085825574,0.6783291681542225
GM,General Motors Company,77.27,USD,-0.6301440329218223,9271765,1.1257121627224664,69849601205.03113,USD,-50.998551408714334,Consumer durables,Buy,79.92258314874732,78.88479619393613,75.89233762209965,-0.11633919338159696
CVNA,Carvana Co.,318.99,USD,-1.2751075485128918,3156841,0.5332169329310386,69809429114.92609,USD,522.5783883482796,Retail trade,Buy,363.7582012992611,374.3883568402595,374.34033760607895,-1.0822376581493454
NTES,"NetEase, Inc.",115.56,USD,0.3212084382324894,1855151,2.529977796649164,69575344335.18459,USD,14.020315214499233,Technology services,Strong buy,122.82680736145214,126.9136061779807,129.8907026834984,1.1997547946405154
LHX,"L3Harris Technologies, Inc.",368,USD,-2.7689706193193877,1496059,1.0318186956381101,68733665813.44324,USD,8.252642800035542,Electronic technology,Buy,349.935187920767,338.1291181924966,323.4191750336875,-0.6264852019874685
EOG,"EOG Resources, Inc.",128.01,USD,-0.4974737660318809,8149183,1.3330599441298643,68676275718.97963,USD,-18.849729306168964,Energy minerals,Buy,119.00245627851083,116.04728444927031,114.37367179951228,1.1297203349660234
HOOD,"Robinhood Markets, Inc.",76.07,USD,-3.43995938055345,26926069,1.0048048550899795,68486456071.52474,USD,31.83302388117036,Finance,Buy,86.71288184019444,94.45934569668603,100.14348570143646,3.517724705722248
MRVL,"Marvell Technology, Inc.",77.51,USD,-4.142963146178573,15826304,1.4050765400875882,67701096764.43408,USD,,Electronic technology,Buy,80.35147602048032,81.25026665773335,81.45295604607519,-2.662313198543251
TRV,"The Travelers Companies, Inc.",310.97,USD,0.09656548749477302,2249951,1.5792297149842405,67243502600.73764,USD,28.23556807861584,Finance,Buy,298.8938911092475,294.106635935816,288.96503213540433,1.1087267525035847
SPG,"Simon Property Group, Inc.",201.95,USD,-0.5955896830084701,1507787,1.0415462266281277,66324034656,USD,-25.18221091410246,Finance,Buy,196.94746461919866,193.41433980296125,189.270590435014,-0.2617542473330705
VLO,Valero Energy Corporation,217.71,USD,1.302870969242944,5393748,2.1215570533366233,65100998290.15053,USD,-9.890770264060238,Energy minerals,Buy,198.81423070953278,191.65466762615137,183.25642847930644,1.2651751244243912
ET,Energy Transfer LP,18.86,USD,-1.2565445026178113,17409566,1.1741275667382045,64884331881.7602,USD,-6.020535158680781,Industrial services,Buy,18.364207381332406,18.014537006602087,17.7326051957999,-1.2565445026178113
AU,AngloGold Ashanti PLC,114.92,USD,-10.400748479650703,4677167,1.6730265876891828,64756861714,USD,5513.930885529157,Non-energy minerals,Buy,109.2256838977744,102.56859656374745,93.95749111546759,-9.419090407503745
PSX,Phillips 66,159.78,USD,-0.2497190660506965,2919711,1.015411613667889,64030876356.9076,USD,119.73999107613677,Energy minerals,Buy,152.08660639554955,148.01355309979627,143.49754092484994,0.16926838442731504
ROST,"Ross Stores, Inc.",197.64,USD,-2.30350963914979,4988112,2.053360994081036,63925660148.563705,USD,0.7161181673670545,Retail trade,Buy,195.25807499912798,190.12601226576425,182.5239377841232,-2.6835393175439544
PCAR,PACCAR Inc.,121.19,USD,-2.6038736639074247,2649649,0.7612456916405191,63733143605.07152,USD,-42.94424976913053,Producer manufacturing,Neutral,122.86209763971848,119.79728851936603,115.51518397330686,-2.7679717586649573
